hour,fixed_load,PV,t,price,temperature
2019-06-01 00:00:00,0.583,0.0,0,0.0182414166666666,18.65
2019-06-01 01:00:00,0.639,0.0,1,0.0182330833333333,16.961111111111112
2019-06-01 02:00:00,0.7565,0.0,2,0.01467725,15.155555555555557
2019-06-01 03:00:00,1.03625,0.0,3,0.01377175,13.577777777777778
2019-06-01 04:00:00,1.041,0.0,4,0.0104154166666666,12.711111111111114
2019-06-01 05:00:00,0.58175,0.0885,5,0.012801,13.183333333333332
2019-06-01 06:00:00,0.54625,0.14075,6,0.0132713333333333,13.08888888888889
2019-06-01 07:00:00,0.45875,1.24925,7,0.01131325,12.96111111111111
2019-06-01 08:00:00,0.37825,0.93925,8,0.0126085,13.7
2019-06-01 09:00:00,0.6422500000000001,1.23325,9,0.0172281666666666,14.627777777777778
2019-06-01 10:00:00,0.8642500000000002,3.3565,10,0.0228258333333333,15.372222222222224
2019-06-01 11:00:00,0.6054999999999999,5.1365,11,0.0253913333333333,16.48888888888889
2019-06-01 12:00:00,0.4527499999999997,5.0415,12,0.0236764166666666,17.583333333333332
2019-06-01 13:00:00,0.5542499999999999,3.9305,13,0.02296875,19.616666666666667
2019-06-01 14:00:00,0.4527499999999999,4.34225,14,0.02113425,19.138888888888893
2019-06-01 15:00:00,0.77325,2.57325,15,0.0201991666666666,20.48333333333333
2019-06-01 16:00:00,0.63575,0.7595,16,0.021983,22.71666666666667
2019-06-01 17:00:00,0.8015,0.32675,17,0.0231634166666666,25.26666666666667
2019-06-01 18:00:00,0.97175,0.0645,18,0.0218050833333333,25.35555555555556
2019-06-01 19:00:00,0.96225,0.0,19,0.021699,26.37777777777778
2019-06-01 20:00:00,0.953,0.0,20,0.0206228333333333,26.40555555555556
2019-06-01 21:00:00,0.96025,0.0,21,0.0206324166666666,26.294444444444444
2019-06-01 22:00:00,0.942,0.0,22,0.01945925,25.0
2019-06-01 23:00:00,0.56025,0.0,23,0.0235505833333333,23.57777777777778
2019-06-02 00:00:00,0.39725,0.0,0,0.0150431666666666,22.03888888888889
2019-06-02 01:00:00,0.39975,0.0,1,0.01568325,21.072222222222223
2019-06-02 02:00:00,0.367,0.0,2,0.015737,19.35555555555556
2019-06-02 03:00:00,0.37975,0.0,3,0.0170183333333333,18.63888888888889
2019-06-02 04:00:00,0.49775,0.0,4,0.0179461666666666,18.077777777777783
2019-06-02 05:00:00,0.651,0.303,5,0.0181005,17.494444444444447
2019-06-02 06:00:00,1.48875,0.2905,6,0.0174786666666666,16.666666666666668
2019-06-02 07:00:00,1.89025,0.369,7,0.0157454166666666,15.972222222222223
2019-06-02 08:00:00,0.968,0.338,8,0.012311,16.694444444444443
2019-06-02 09:00:00,0.69275,1.0255,9,0.0143833333333333,16.183333333333337
2019-06-02 10:00:00,3.049,1.57425,10,0.0568571666666666,16.722222222222225
2019-06-02 11:00:00,1.81925,3.00975,11,0.0250664166666666,16.122222222222224
2019-06-02 12:00:00,1.98175,3.54375,12,0.02420775,16.32777777777778
2019-06-02 13:00:00,2.546,0.4785,13,0.0220828333333333,16.294444444444444
2019-06-02 14:00:00,3.84425,0.25975,14,0.0197096666666666,16.561111111111114
2019-06-02 15:00:00,3.9615,1.28175,15,0.0185985,17.938888888888894
2019-06-02 16:00:00,3.5215,1.31375,16,0.0251044166666666,18.672222222222224
2019-06-02 17:00:00,2.31075,0.91225,17,0.0328705833333333,16.97777777777778
2019-06-02 18:00:00,2.79475,0.42,18,0.026195,15.466666666666669
2019-06-02 19:00:00,0.85225,0.01325,19,0.0215104166666666,14.105555555555556
2019-06-02 20:00:00,0.753,0.0,20,0.0363064166666666,14.916666666666668
2019-06-02 21:00:00,0.572,0.0,21,0.0246836666666666,17.244444444444444
2019-06-02 22:00:00,0.6365,0.0,22,0.01556425,18.377777777777776
2019-06-02 23:00:00,0.6365,0.0,23,0.0143885,18.577777777777776
2019-06-03 00:00:00,0.481,0.0,0,0.0155781666666666,17.922222222222224
2019-06-03 01:00:00,0.4785,0.0,1,0.0175944166666666,15.805555555555555
2019-06-03 02:00:00,0.41925,0.0,2,0.01155325,14.161111111111111
2019-06-03 03:00:00,0.381,0.0,3,0.0099368333333333,13.12777777777778
2019-06-03 04:00:00,0.673,0.0,4,0.0097593333333333,12.550000000000002
2019-06-03 05:00:00,0.4684999999999999,0.3122499999999999,5,0.01077,12.288888888888888
2019-06-03 06:00:00,0.67475,3.231,6,0.0068591666666666,11.477777777777776
2019-06-03 07:00:00,0.9845,5.58,7,0.0162255833333333,10.416666666666668
2019-06-03 08:00:00,0.88625,5.38625,8,0.0169653333333333,9.67777777777778
2019-06-03 09:00:00,0.82025,3.30175,9,0.0191454166666666,8.95
2019-06-03 10:00:00,0.8465,4.44425,10,0.0208611428571428,8.599999999999998
2019-06-03 11:00:00,0.4265,4.93525,11,0.0202609999999999,9.427777777777775
2019-06-03 12:00:00,0.3145000000000002,3.809250000000001,12,0.0195498333333333,10.4
2019-06-03 13:00:00,0.4037500000000001,6.2780000000000005,13,0.0152098333333333,11.300000000000002
