hour,fixed_load,PV,t,price,temperature
2019-06-01 00:00:00,1.0595,0.0,0,0.0182414166666666,18.65
2019-06-01 01:00:00,0.5525,0.0,1,0.0182330833333333,16.961111111111112
2019-06-01 02:00:00,0.54775,0.0,2,0.01467725,15.155555555555557
2019-06-01 03:00:00,0.8985000000000001,0.0,3,0.01377175,13.577777777777778
2019-06-01 04:00:00,1.0615,0.0,4,0.0104154166666666,12.711111111111114
2019-06-01 05:00:00,1.0465,0.0355,5,0.012801,13.183333333333332
2019-06-01 06:00:00,0.6185,0.06475,6,0.0132713333333333,13.08888888888889
2019-06-01 07:00:00,0.9085,0.488,7,0.01131325,12.96111111111111
2019-06-01 08:00:00,0.787,0.388,8,0.0126085,13.7
2019-06-01 09:00:00,0.768,0.474,9,0.0172281666666666,14.627777777777778
2019-06-01 10:00:00,1.12075,1.263,10,0.0228258333333333,15.372222222222224
2019-06-01 11:00:00,1.379,1.72025,11,0.0253913333333333,16.48888888888889
2019-06-01 12:00:00,1.0475,1.82025,12,0.0236764166666666,17.583333333333332
2019-06-01 13:00:00,0.94525,1.2352500000000002,13,0.02296875,19.616666666666667
2019-06-01 14:00:00,0.68125,1.30625,14,0.02113425,19.138888888888893
2019-06-01 15:00:00,3.80125,0.745,15,0.0201991666666666,20.48333333333333
2019-06-01 16:00:00,1.87975,0.34525,16,0.021983,22.71666666666667
2019-06-01 17:00:00,1.20275,0.15525,17,0.0231634166666666,25.26666666666667
2019-06-01 18:00:00,1.7965,0.03225,18,0.0218050833333333,25.35555555555556
2019-06-01 19:00:00,1.83,0.0,19,0.021699,26.37777777777778
2019-06-01 20:00:00,2.01125,0.0,20,0.0206228333333333,26.40555555555556
2019-06-01 21:00:00,1.8915,0.0,21,0.0206324166666666,26.294444444444444
2019-06-01 22:00:00,1.065,0.0,22,0.01945925,25.0
2019-06-01 23:00:00,1.133,0.0,23,0.0235505833333333,23.57777777777778
2019-06-02 00:00:00,0.8935000000000001,0.0,0,0.0150431666666666,22.03888888888889
2019-06-02 01:00:00,1.06375,0.0,1,0.01568325,21.072222222222223
2019-06-02 02:00:00,1.08125,0.0,2,0.015737,19.35555555555556
2019-06-02 03:00:00,1.08175,0.0,3,0.0170183333333333,18.63888888888889
2019-06-02 04:00:00,1.06425,0.0,4,0.0179461666666666,18.077777777777783
2019-06-02 05:00:00,0.5515,0.091,5,0.0181005,17.494444444444447
2019-06-02 06:00:00,0.5195000000000001,0.1035,6,0.0174786666666666,16.666666666666668
2019-06-02 07:00:00,0.8362499999999999,0.1682499999999999,7,0.0157454166666666,15.972222222222223
2019-06-02 08:00:00,0.91125,0.14275,8,0.012311,16.694444444444443
2019-06-02 09:00:00,0.41075,0.368,9,0.0143833333333333,16.183333333333337
2019-06-02 10:00:00,0.52125,0.54525,10,0.0568571666666666,16.722222222222225
2019-06-02 11:00:00,0.67525,0.92625,11,0.0250664166666666,16.122222222222224
2019-06-02 12:00:00,0.5265,0.9065,12,0.02420775,16.32777777777778
